time_h,t_room,u_kw,setpoint_c,elec_kw,price,arm,degraded,pred_err
43.25,24.937339059196972,-1.5,18.0,0.8119902381096349,0.0294734,gccm_safe,1,1.6044920188148346
43.333333333333336,21.97592947989392,0.0,26.0,2.1189002155033173e-14,0.0294734,gccm_safe,1,3.1019290091710445
43.416666666666664,23.909292614697335,0.0,26.0,1.9033430885994326e-37,0.0294734,gccm_safe,1,2.1351169877604015
43.5,24.72521918108987,-1.4625253485312366,18.199864807833404,0.7933389440721503,0.0294734,gccm_safe,1,1.524254515478514
43.583333333333336,21.80874945893845,0.0,26.0,1.0556813671593386e-14,0.0294734,gccm_safe,1,3.0812969381807243
43.666666666666664,23.688570867262342,0.0,26.0,4.372428540030717e-16,0.0294734,gccm_safe,1,2.1382091613270937
43.75,24.482968402599,-0.9739862785746481,20.805406514268544,0.7745758985103155,0.0294734,gccm_safe,1,1.4353947908258498
43.833333333333336,21.64043428419683,0.0,26.0,1.6931053375312245e-31,0.0294734,gccm_safe,1,3.055199440447989
43.916666666666664,23.477731393658928,0.0,26.0,1.3546225676726375e-15,0.0294734,gccm_safe,1,2.1310728258321454
44.0,24.258782342084203,-0.5218777232031423,23.216652142916573,0.757566296432032,0.0270497,gccm_safe,1,1.362216278490152
44.083333333333336,21.487775067615985,0.0,26.0,3.679380499653441e-09,0.0270497,gccm_safe,1,3.0176681430190975
44.166666666666664,23.289083275383973,0.0,26.0,1.5562118499588822e-23,0.0270497,gccm_safe,1,2.1115234969807517
44.25,24.05915598935195,0.0,26.0,8.789979238621131e-14,0.0270497,gccm_safe,1,1.727195128757856
44.333333333333336,24.3914230632937,-0.7893698443089628,21.790027497018865,0.7485180943298655,0.0270497,gccm_safe,1,1.5665353171784417
44.416666666666664,21.40688558894209,0.0,26.0,7.545489449005575e-09,0.0270497,gccm_safe,1,2.919700879341203
44.5,23.115843857940092,0.0,26.0,6.5265009402519504e-21,0.0270497,gccm_safe,1,2.063798725220302
44.583333333333336,23.85022231524789,0.0,26.0,3.801274704524544e-10,0.0270497,gccm_safe,1,1.6969328764557794
44.666666666666664,24.166736419811457,0.0,26.0,7.651706425825342e-09,0.0270497,gccm_safe,1,1.5370864805516185
44.75,24.301423982320614,-0.6078716976799048,22.75801761237384,0.7322556329600314,0.0270497,gccm_safe,1,1.6286462949433655
44.833333333333336,21.261025466382762,0.0,26.0,8.790616119614798e-22,0.0270497,gccm_safe,1,2.8338654706006032
44.916666666666664,22.894277501817896,0.0,26.0,4.5732383596356265e-24,0.0270497,gccm_safe,1,2.018022915096747
45.0,23.598266701510624,0.0,26.0,5.1116800975613307e-26,0.0241138,gccm_safe,1,1.6655645034276105
45.083333333333336,23.900909350666666,0.0,26.0,4.605381904387345e-13,0.0241138,gccm_safe,1,1.512083644252538
45.166666666666664,24.0290542900118,0.0,26.0,3.7433852817075284e-17,0.0241138,gccm_safe,1,1.4353376462142293
45.25,24.071554277197436,0.0,26.0,1.0350281947982474e-43,0.0241138,gccm_safe,1,1.3969799215624121
45.333333333333336,24.07274515173225,0.0,26.0,1.3394624459823076e-25,0.0241138,gccm_safe,1,1.3769456200871417
45.416666666666664,24.05381902517132,0.0,26.0,3.25841220628651e-30,0.0241138,gccm_safe,1,1.3654921562852174
45.5,24.02475374915298,0.0,26.0,3.765694449774722e-69,0.0241138,gccm_safe,1,1.3581210448921937
45.583333333333336,23.99033578368733,0.0,26.0,3.8939386867200036e-38,0.0241138,gccm_safe,1,1.3527419929002171
45.666666666666664,23.952928902720373,0.0,26.0,2.22962740016341e-87,0.0241138,gccm_safe,1,1.3483641144023757
45.75,23.913741843322725,0.0,26.0,6.860141287922354e-95,0.0241138,gccm_safe,1,1.3445041670329942
45.833333333333336,23.873416160124975,0.0,26.0,8.230307053167952e-51,0.0241138,gccm_safe,1,1.340917598967902
45.916666666666664,23.832304303528645,0.0,26.0,8.04290709599841e-112,0.0241138,gccm_safe,1,1.3374746334384575
46.0,23.790604471444283,0.0,26.0,1.8314487198659242e-121,0.0208696,gccm_safe,1,1.3339153182277492
46.083333333333336,23.748241145821737,0.0,26.0,1.2916880926437942e-63,0.0208696,gccm_safe,1,1.3324036226490605
46.166666666666664,23.704523010659102,0.0,26.0,5.798008464112583e-137,0.0208696,gccm_safe,1,1.3303189080576558
46.25,23.658971130939506,0.0,26.0,1.6059966034912735e-72,0.0208696,gccm_safe,1,1.3299314413485774
46.333333333333336,23.6114208039358,0.0,26.0,1.3149112196853229e-76,0.0208696,gccm_safe,1,1.329440411837524
46.416666666666664,23.561907247907413,0.0,26.0,2.0801505248337371e-162,0.0208696,gccm_safe,1,1.3309598586876277
46.5,23.510587980582955,0.0,26.0,6.301258626297411e-85,0.0208696,gccm_safe,1,1.3325856898877468
46.583333333333336,23.45769478293022,0.0,26.0,1.8189451792299724e-183,0.0208696,gccm_safe,1,1.3359716000015212
46.666666666666664,23.40350559939492,0.0,26.0,3.8771063012960316e-188,0.0208696,gccm_safe,1,1.3395757306448104
46.75,23.348328649526195,0.0,26.0,1.3842690104587783e-97,0.0208696,gccm_safe,1,1.34304304981314
46.833333333333336,23.292493575529647,0.0,26.0,1.7936782147393026e-205,0.0208696,gccm_safe,1,1.3468107407178387
46.916666666666664,23.236346452206078,0.0,26.0,2.0453788682464617e-214,0.0208696,gccm_safe,1,1.350518436065311
47.0,23.180246812886708,0.0,26.0,2.19403441292196e-110,0.0255582,gccm_safe,1,1.354480670369071
47.083333333333336,23.124445899027535,0.0,26.0,1.566454216806071e-230,0.0255582,gccm_safe,1,1.357013797620219
47.166666666666664,23.068687435141214,0.0,26.0,1.5867791383913422e-119,0.0255582,gccm_safe,1,1.3591936020161555
47.25,23.012615150457748,0.0,26.0,2.36759044498239e-123,0.0255582,gccm_safe,1,1.3611298884804448
47.333333333333336,22.956007320156402,0.0,26.0,5.86137580803071e-256,0.0255582,gccm_safe,1,1.3629487705938033
47.416666666666664,22.898783730554158,0.0,26.0,8.263766920112874e-132,0.0255582,gccm_safe,1,1.3647521329816747
47.5,22.840971622988093,0.0,26.0,6.307042098037109e-137,0.0255582,gccm_safe,1,1.36661072285208
47.583333333333336,22.782667094243777,0.0,26.0,1.1478014466676725e-281,0.0255582,gccm_safe,1,1.36856838824648
47.666666666666664,22.724003415760365,0.0,26.0,1.8865260966533936e-144,0.0255582,gccm_safe,1,1.3706492818902163
47.75,22.665128756741296,0.0,26.0,3.032699587778821e-299,0.0255582,gccm_safe,1,1.3728650204247153
47.833333333333336,22.606192613503424,0.0,26.0,7.875389837505863e-308,0.0255582,gccm_safe,1,1.3752208071737329
47.916666666666664,22.547339303998683,0.0,26.0,3.0330171484918055e-157,0.0255582,gccm_safe,1,1.3777204984151474
0.0,24.0,0.0,26.0,0.0,0.0257005,naive,0,1.131469979576039
0.08333333333333333,24.16426109068715,0.0,26.0,0.0,0.0257005,naive,0,0.9513421890468585
0.16666666666666666,24.124425764802027,0.0,26.0,1.4208334145119e-310,0.0257005,naive,0,0.9547427387964262
0.25,24.078195724885347,0.0,26.0,0.0,0.0257005,naive,0,0.9624785069517934
0.3333333333333333,24.025921938210843,0.0,26.0,0.0,0.0257005,naive,0,0.9705346238466674
0.4166666666666667,23.96834445815398,0.0,26.0,4.9388e-319,0.0257005,naive,0,0.983648735805815
0.5,23.906461263324104,0.0,26.0,1.04e-322,0.0257005,naive,0,0.997638399708709
0.5833333333333334,23.84144691363531,0.0,26.0,1.5e-323,0.0257005,naive,0,1.0119206878924594
0.6666666666666666,23.774597705326244,0.0,26.0,0.0,0.0257005,naive,0,1.0274128949776937
0.75,23.707250978035916,0.0,26.0,1.5e-323,0.0257005,naive,0,1.0391611037860606
0.8333333333333334,23.64091184256023,0.0,26.0,1.5e-323,0.0257005,naive,0,1.052948222833603
0.9166666666666666,23.57754923748456,0.0,26.0,1.5e-323,0.0257005,naive,0,1.0634980783172239
1.0,23.518933754888508,0.0,26.0,0.0,0.024625,naive,0,1.0758126435780788
1.0833333333333333,23.466500443266,0.0,26.0,1e-323,0.024625,naive,0,1.0786313552626474
1.1666666666666667,23.420527045524068,0.0,26.0,0.0,0.024625,naive,0,1.0738368930110482
1.25,23.380663720975576,0.0,26.0,0.0,0.024625,naive,0,1.0694903577818167
1.3333333333333333,23.346311426108628,0.0,26.0,0.0,0.024625,naive,0,1.0643601898844182
1.4166666666666667,23.3163038178605,0.0,26.0,0.0,0.024625,naive,0,1.0550227556039538
1.5,23.289365224793585,0.0,26.0,0.0,0.024625,naive,0,1.0448410841162854
1.5833333333333333,23.264438283646427,0.0,26.0,0.0,0.024625,naive,0,1.0344973677323743
1.6666666666666667,23.24049771374132,0.0,26.0,0.0,0.024625,naive,0,1.023188295339775
1.75,23.216509661066652,0.0,26.0,1e-323,0.024625,naive,0,1.0147731230501336
1.8333333333333333,23.191414476091325,0.0,26.0,0.0,0.024625,naive,0,1.0051851013657611
1.9166666666666667,23.16411619360815,0.0,26.0,1e-323,0.024625,naive,0,0.9982608963177029
2.0,23.133474776087326,0.0,26.0,0.0,0.0222757,naive,0,0.9903172595828238
2.0833333333333335,23.098702953997417,0.0,26.0,0.0,0.0222757,naive,0,0.9903467824140364
2.1666666666666665,23.06051689384219,0.0,26.0,0.0,0.0222757,naive,0,0.9851665176600584
2.25,23.019802378665986,0.0,26.0,0.0,0.0222757,naive,0,0.9928581130210645
2.3333333333333335,22.977210238758857,0.0,26.0,0.0,0.0222757,naive,0,0.9950409445662984
2.4166666666666665,22.933220571675236,0.0,26.0,1e-323,0.0222757,naive,0,0.9981790339411276
2.5,22.888206010291697,0.0,26.0,0.0,0.0222757,naive,0,1.0015574581480777
2.5833333333333335,22.84247806265563,0.0,26.0,1e-323,0.0222757,naive,0,1.0049942860292447
2.6666666666666665,22.796317078616198,0.0,26.0,0.0,0.0222757,naive,0,1.0086682173981387
