time_h,period,controller,t_room,u_kw,setpoint_c,elec_kw,price,t_out
19.916666666666668,A1,rule,24.450847589453645,0.0,26.0,2.212018529612799e-22,0.0324983,14.4125407071067
20.0,A1,rule,22.255500962861106,-1.5,18.0,0.8431193347395098,0.0309164,14.487830405191517
20.083333333333332,A1,rule,21.73707965340253,-1.5,18.0,0.7855450620217151,0.0309164,14.611814903846152
20.166666666666668,A1,rule,24.312710802900256,0.0,26.0,9.343680789755063e-22,0.0309164,14.77044001266222
20.25,A1,rule,22.153575687596913,-1.5,18.0,0.8317996067773175,0.0309164,14.94965154123139
20.333333333333332,A1,rule,21.643998560528473,-1.5,18.0,0.7752126254390118,0.0309164,15.135395299145273
20.416666666666668,A1,rule,24.191788817434997,0.0,26.0,8.423686400543952e-22,0.0309164,15.313617095995596
20.5,A1,rule,22.06165128844532,-1.5,18.0,0.8216027330084793,0.0309164,15.470262741373858
20.583333333333332,A1,rule,21.556049219286365,-1.5,18.0,0.7654599865189894,0.0309164,15.591278044871785
20.666666666666668,A1,rule,24.0729745890182,0.0,26.0,1.2564543913018478e-22,0.0309164,15.662608816081047
20.75,A1,rule,21.966247927258564,-1.5,18.0,0.8110250326172932,0.0309164,15.670200864593198
20.833333333333332,A1,rule,24.191246715764123,0.0,26.0,2.3460929587415213e-22,0.0309164,15.600000000000023
20.916666666666668,A1,rule,21.94960492998024,-1.5,18.0,0.8091851297760391,0.0309164,15.4444956374644
21.0,A1,rule,24.12323137711161,0.0,26.0,2.204088447782541e-22,0.0270753,15.215580484330474
21.083333333333332,A1,rule,21.8807480492149,-1.5,18.0,0.8015450986717064,0.0270753,14.928305288461559
21.166666666666668,A1,rule,24.01958053836546,0.0,26.0,2.8074285875148722e-27,0.0270753,14.597720797720797
21.25,A1,rule,21.795265091651686,-1.5,18.0,0.7920573056406773,0.0270753,14.238877759971501
21.333333333333332,A1,rule,23.89960250890806,0.0,26.0,2.5441626193823737e-29,0.0270753,13.866826923076928
21.416666666666668,A1,rule,24.840880400157687,0.0,26.0,2.924899979366685e-15,0.0270753,13.496619034900277
21.5,A1,rule,21.898528986447843,-1.5,18.0,0.8035310141116213,0.0270753,13.143304843304861
21.583333333333332,A1,rule,23.83577198620219,0.0,26.0,4.499261894598865e-15,0.0270753,12.821935096153823
21.666666666666668,A1,rule,24.705312656413696,0.0,26.0,6.369077346119463e-23,0.0270753,12.547560541310531
21.75,A1,rule,21.78545504012817,-1.5,18.0,0.7909761178689355,0.0270753,12.335231926638187
21.833333333333332,A1,rule,23.6848796189401,0.0,26.0,1.6121374056174199e-34,0.0270753,12.199999999999989
21.916666666666668,A1,rule,24.539870811218293,0.0,26.0,1.3210811614627724e-35,0.0270753,12.108333333333348
22.0,A1,rule,21.674449914185516,-1.5,18.0,0.7786485887502728,0.0237687,12.016666666666652
22.083333333333332,A1,rule,23.546584532001987,0.0,26.0,6.401837816386822e-36,0.0237687,11.925000000000011
22.166666666666668,A1,rule,24.389064130626934,0.0,26.0,1.2318966121796175e-42,0.0237687,11.833333333333314
22.25,A1,rule,21.56846155913786,-1.5,18.0,0.7668665387222515,0.0237687,11.741666666666674
22.333333333333332,A1,rule,23.41007802869251,0.0,26.0,2.9543313808621814e-29,0.0237687,11.649999999999977
22.416666666666668,A1,rule,24.238387171358283,0.0,26.0,6.923315889534657e-41,0.0237687,11.558333333333337
22.5,A1,rule,21.46157544106609,-1.5,18.0,0.7549750517611008,0.0237687,11.46666666666664
22.583333333333332,A1,rule,23.27212465706674,0.0,26.0,3.7951430705173516e-36,0.0237687,11.375
22.666666666666668,A1,rule,24.086281300714802,0.0,26.0,1.4217938729604973e-39,0.0237687,11.28333333333336
22.75,A1,rule,21.353742996894198,-1.5,18.0,0.7429769584287452,0.0237687,11.191666666666663
22.833333333333332,A1,rule,23.133206060412533,0.0,26.0,6.699148260448223e-29,0.0237687,11.100000000000023
22.916666666666668,A1,rule,23.933455274532776,0.0,26.0,3.0920014649887735e-13,0.0237687,11.008333333333326
23.0,A1,rule,24.29981087630307,0.0,26.0,1.7745407035365138e-10,0.0225088,10.916666666666686
23.083333333333332,A1,rule,21.32023326040013,-1.5,18.0,0.7392357338955109,0.0225088,10.824999999999989
23.166666666666668,A1,rule,23.011613417199953,0.0,26.0,2.6997748458004666e-15,0.0225088,10.733333333333348
23.25,A1,rule,23.774178431042174,0.0,26.0,1.181934462080394e-34,0.0225088,10.641666666666652
23.333333333333332,A1,rule,24.12155894098464,0.0,26.0,5.909557652302844e-16,0.0225088,10.550000000000011
23.416666666666668,A1,rule,21.19235261787793,-1.5,18.0,0.7250232999863198,0.0225088,10.458333333333314
23.5,A1,rule,22.845461170604324,0.0,26.0,5.8578944798575895e-15,0.0225088,10.366666666666674
23.583333333333332,A1,rule,23.590270973826478,0.0,26.0,3.9276697027603975e-42,0.0225088,10.274999999999977
