time_h,t_room,u_kw,setpoint_c,elec_kw,price,controller
9.083333333333334,23.674360405436687,0.0,26.0,1.447032119986819e-29,0.0350218,rule
9.166666666666666,24.88521192718389,0.0,26.0,1.6443585934418452e-42,0.0350218,rule
9.25,22.020544920863927,-1.5,18.0,0.8168965971260431,0.0350218,rule
9.333333333333334,21.390720737554773,-1.5,18.0,0.7470009465464943,0.0350218,rule
9.416666666666666,23.998139489682046,0.0,26.0,1.3322419782117956e-12,0.0350218,rule
9.5,25.448141494997913,0.0,26.0,2.7851040043921867e-18,0.0350218,rule
9.583333333333334,22.499707731834235,-1.5,18.0,0.8702280780878612,0.0350218,rule
9.666666666666666,21.85855402454473,-1.5,18.0,0.7990622408154823,0.0350218,rule
9.75,24.65458237476855,0.0,26.0,1.4139904286468323e-14,0.0350218,rule
9.833333333333334,22.542575040330973,-1.5,18.0,0.875079911271972,0.0350218,rule
9.916666666666666,22.117697035157107,-1.5,18.0,0.8279220404621953,0.0350218,rule
10.0,22.097771886331714,-1.5,18.0,0.8257345254097322,0.0335682,rule
10.083333333333334,22.16339457536094,-1.5,18.0,0.8330470922516613,0.0335682,rule
10.166666666666666,22.248306051683358,-1.5,18.0,0.8425013967975178,0.0335682,rule
10.25,22.33831658887732,-1.5,18.0,0.8525214758190873,0.0335682,rule
10.333333333333334,22.429971575009745,-1.5,18.0,0.8627236033403682,0.0335682,rule
10.416666666666666,22.52217643425854,-1.5,18.0,0.8729861570254008,0.0335682,rule
10.5,22.61450659141218,-1.5,18.0,0.8832619253368461,0.0335682,rule
10.583333333333334,22.70594419577202,-1.5,18.0,0.8934377870683633,0.0335682,rule
10.666666666666666,22.797057244837845,-1.5,18.0,0.9035767765653668,0.0335682,rule
10.75,22.88824531739118,-1.5,18.0,0.9137232225406056,0.0335682,rule
10.833333333333334,22.979502626449403,-1.5,18.0,0.9238764210022682,0.0335682,rule
10.916666666666666,23.070804047454374,-1.5,18.0,0.9340335789326544,0.0335682,rule
11.0,23.162104021704636,-1.5,18.0,0.9441896527372422,0.0325973,rule
11.083333333333334,23.253319276526213,-1.5,18.0,0.9543353470017205,0.0325973,rule
11.166666666666666,23.344330065431564,-1.5,18.0,0.9644573049071878,0.0325973,rule
11.25,23.434991724483496,-1.5,18.0,0.9745393922088067,0.0325973,rule
11.333333333333334,23.525141235005094,-1.5,18.0,0.9845634266366895,0.0325973,rule
11.416666666666666,23.614601391523593,-1.5,18.0,0.994509641430539,0.0325973,rule
11.5,23.703199148685826,-1.5,18.0,1.004358724371994,0.0325973,rule
11.583333333333334,23.7907559176345,-1.5,18.0,1.0140907404884578,0.0325973,rule
11.666666666666666,23.877070148676694,-1.5,18.0,1.023683197783766,0.0325973,rule
11.75,23.961914196456235,-1.5,18.0,1.0331106999335467,0.0325973,rule
11.833333333333334,24.045028329324055,-1.5,18.0,1.0423442763630089,0.0325973,rule
11.916666666666666,24.12615059755103,-1.5,18.0,1.0513553506549018,0.0325973,rule
12.0,24.204917427295527,-1.5,18.0,1.0601043617751753,0.0323452,rule
12.083333333333334,24.280991755364198,-1.5,18.0,1.0685541887927914,0.0323452,rule
12.166666666666666,24.354213194058957,-1.5,18.0,1.0766872938790304,0.0323452,rule
12.25,24.424569201904546,-1.5,18.0,1.0845025157568315,0.0323452,rule
12.333333333333334,24.4921381444816,-1.5,18.0,1.0920087405190975,0.0323452,rule
12.416666666666666,24.55704353987113,-1.5,18.0,1.0992198157257669,0.0323452,rule
12.5,24.619413975489522,-1.5,18.0,1.1061500952384324,0.0323452,rule
12.583333333333334,24.679380683415502,-1.5,18.0,1.1128141686628428,0.0323452,rule
12.666666666666666,24.73708383787823,-1.5,18.0,1.1192275603122848,0.0323452,rule
